    0.56973E-03    0.16303E+04
    0.58124E-03    0.16614E+04
    0.59299E-03    0.16931E+04
    0.60496E-03    0.17253E+04
    0.61719E-03    0.17582E+04
    0.62965E-03    0.17916E+04
    0.64237E-03    0.18257E+04
    0.65535E-03    0.18604E+04
    0.66859E-03    0.18957E+04
    0.68210E-03    0.19317E+04
    0.69588E-03    0.19683E+04
    0.70993E-03    0.20056E+04
    0.72427E-03    0.20436E+04
    0.73891E-03    0.20823E+04
    0.75383E-03    0.21216E+04
    0.76906E-03    0.21617E+04
    0.78460E-03    0.22025E+04
    0.80045E-03    0.22440E+04
    0.81662E-03    0.22862E+04
    0.83311E-03    0.23293E+04
    0.84994E-03    0.23730E+04
    0.86711E-03    0.24176E+04
    0.88463E-03    0.24630E+04
    0.90250E-03    0.25091E+04
    0.92073E-03    0.25561E+04
    0.93933E-03    0.26039E+04
    0.95831E-03    0.26525E+04
    0.97767E-03    0.27020E+04
    0.99742E-03    0.27523E+04
    0.10176E-02    0.28035E+04
    0.10381E-02    0.28556E+04
    0.10591E-02    0.29086E+04
    0.10805E-02    0.29625E+04
    0.11023E-02    0.30173E+04
    0.11246E-02    0.30730E+04
    0.11473E-02    0.31297E+04
    0.11705E-02    0.31874E+04
    0.11941E-02    0.32460E+04
    0.12182E-02    0.33056E+04
    0.12429E-02    0.33662E+04
    0.12680E-02    0.34278E+04
    0.12936E-02    0.34905E+04
    0.13197E-02    0.35541E+04
    0.13464E-02    0.36188E+04
    0.13736E-02    0.36845E+04
    0.14013E-02    0.37514E+04
    0.14296E-02    0.38192E+04
    0.14585E-02    0.38882E+04
    0.14880E-02    0.39583E+04
    0.15180E-02    0.40294E+04
    0.15487E-02    0.41017E+04
    0.15800E-02    0.41751E+04
    0.16119E-02    0.42497E+04
    0.16445E-02    0.43254E+04
    0.16777E-02    0.44023E+04
    0.17116E-02    0.44803E+04
    0.17462E-02    0.45595E+04
    0.17814E-02    0.46399E+04
    0.18174E-02    0.47214E+04
    0.18541E-02    0.48042E+04
    0.18916E-02    0.48882E+04
    0.19298E-02    0.49734E+04
    0.19688E-02    0.50598E+04
    0.20086E-02    0.51475E+04
    0.20491E-02    0.52363E+04
    0.20905E-02    0.53264E+04
    0.21328E-02    0.54178E+04
    0.21758E-02    0.55104E+04
    0.22198E-02    0.56042E+04
    0.22646E-02    0.56993E+04
    0.23104E-02    0.57956E+04
    0.23571E-02    0.58932E+04
    0.24047E-02    0.59921E+04
    0.24533E-02    0.60922E+04
    0.25028E-02    0.61935E+04
    0.25534E-02    0.62961E+04
    0.26050E-02    0.64000E+04
    0.26576E-02    0.65051E+04
    0.27113E-02    0.66114E+04
    0.27660E-02    0.67190E+04
    0.28219E-02    0.68278E+04
    0.28789E-02    0.69378E+04
    0.29371E-02    0.70490E+04
    0.29964E-02    0.71614E+04
    0.30569E-02    0.72751E+04
    0.31187E-02    0.73899E+04
    0.31817E-02    0.75059E+04
    0.32460E-02    0.76230E+04
    0.33115E-02    0.77413E+04
    0.33784E-02    0.78607E+04
    0.34467E-02    0.79812E+04
    0.35163E-02    0.81027E+04
    0.35874E-02    0.82254E+04
    0.36598E-02    0.83491E+04
    0.37338E-02    0.84738E+04
    0.38092E-02    0.85995E+04
    0.38861E-02    0.87262E+04
    0.39646E-02    0.88538E+04
    0.40447E-02    0.89823E+04
    0.41264E-02    0.91117E+04
    0.42098E-02    0.92420E+04
    0.42948E-02    0.93730E+04
    0.43816E-02    0.95049E+04
    0.44701E-02    0.96374E+04
    0.45604E-02    0.97707E+04
    0.46525E-02    0.99045E+04
    0.47465E-02    0.10039E+05
    0.48424E-02    0.10174E+05
    0.49402E-02    0.10310E+05
    0.50400E-02    0.10446E+05
    0.51419E-02    0.10582E+05
    0.52457E-02    0.10719E+05
    0.53517E-02    0.10856E+05
    0.54598E-02    0.10993E+05
    0.55701E-02    0.11131E+05
    0.56826E-02    0.11268E+05
    0.57974E-02    0.11406E+05
    0.59145E-02    0.11543E+05
    0.60340E-02    0.11680E+05
    0.61559E-02    0.11817E+05
    0.62803E-02    0.11954E+05
    0.64072E-02    0.12091E+05
    0.65366E-02    0.12227E+05
    0.66686E-02    0.12362E+05
    0.68033E-02    0.12497E+05
    0.69408E-02    0.12631E+05
    0.70810E-02    0.12764E+05
    0.72240E-02    0.12896E+05
    0.73700E-02    0.13027E+05
    0.75189E-02    0.13157E+05
    0.76708E-02    0.13286E+05
    0.78257E-02    0.13413E+05
    0.79838E-02    0.13539E+05
    0.81451E-02    0.13663E+05
    0.83096E-02    0.13786E+05
    0.84775E-02    0.13906E+05
    0.86488E-02    0.14025E+05
    0.88235E-02    0.14142E+05
    0.90017E-02    0.14256E+05
    0.91836E-02    0.14369E+05
    0.93691E-02    0.14478E+05
    0.95583E-02    0.14585E+05
    0.97514E-02    0.14689E+05
    0.99484E-02    0.14790E+05
    0.10149E-01    0.14888E+05
    0.10354E-01    0.14983E+05
    0.10564E-01    0.15074E+05
    0.10777E-01    0.15162E+05
    0.10995E-01    0.15246E+05
    0.11217E-01    0.15326E+05
    0.11443E-01    0.15402E+05
    0.11675E-01    0.15474E+05
    0.11910E-01    0.15541E+05
    0.12151E-01    0.15604E+05
    0.12397E-01    0.15662E+05
    0.12647E-01    0.15715E+05
    0.12902E-01    0.15763E+05
    0.13163E-01    0.15806E+05
    0.13429E-01    0.15843E+05
    0.13700E-01    0.15875E+05
    0.13977E-01    0.15901E+05
    0.14259E-01    0.15921E+05
    0.14547E-01    0.15934E+05
    0.14841E-01    0.15942E+05
    0.15141E-01    0.15943E+05
    0.15447E-01    0.15938E+05
    0.15759E-01    0.15926E+05
    0.16077E-01    0.15907E+05
    0.16402E-01    0.15881E+05
    0.16734E-01    0.15848E+05
    0.17072E-01    0.15808E+05
    0.17416E-01    0.15760E+05
    0.17768E-01    0.15706E+05
    0.18127E-01    0.15643E+05
    0.18493E-01    0.15573E+05
    0.18867E-01    0.15496E+05
    0.19248E-01    0.15411E+05
    0.19637E-01    0.15318E+05
    0.20034E-01    0.15217E+05
    0.20438E-01    0.15109E+05
    0.20851E-01    0.14994E+05
    0.21272E-01    0.14870E+05
    0.21702E-01    0.14740E+05
    0.22141E-01    0.14602E+05
    0.22588E-01    0.14457E+05
    0.23044E-01    0.14305E+05
    0.23510E-01    0.14146E+05
    0.23985E-01    0.13980E+05
    0.24469E-01    0.13808E+05
    0.24964E-01    0.13630E+05
    0.25468E-01    0.13446E+05
    0.25982E-01    0.13257E+05
    0.26507E-01    0.13063E+05
    0.27043E-01    0.12864E+05
    0.27589E-01    0.12660E+05
    0.28146E-01    0.12453E+05
    0.28715E-01    0.12243E+05
    0.29295E-01    0.12029E+05
    0.29887E-01    0.11814E+05
    0.30490E-01    0.11596E+05
    0.31106E-01    0.11377E+05
    0.31735E-01    0.11158E+05
    0.32376E-01    0.10938E+05
    0.33030E-01    0.10719E+05
    0.33697E-01    0.10501E+05
    0.34378E-01    0.10285E+05
    0.35072E-01    0.10070E+05
    0.35781E-01    0.98590E+04
    0.36504E-01    0.96510E+04
    0.37241E-01    0.94472E+04
    0.37993E-01    0.92479E+04
    0.38761E-01    0.90535E+04
    0.39544E-01    0.88641E+04
    0.40343E-01    0.86802E+04
    0.41158E-01    0.85017E+04
    0.41989E-01    0.83292E+04
    0.42838E-01    0.81630E+04
    0.43703E-01    0.80040E+04
    0.44586E-01    0.78525E+04
    0.45486E-01    0.77091E+04
    0.46405E-01    0.75737E+04
    0.47343E-01    0.74458E+04
    0.48299E-01    0.73245E+04
    0.49275E-01    0.72094E+04
    0.50270E-01    0.70997E+04
    0.51286E-01    0.69949E+04
    0.52322E-01    0.68945E+04
    0.53379E-01    0.67979E+04
    0.54457E-01    0.67046E+04
    0.55557E-01    0.66140E+04
    0.56680E-01    0.65254E+04
    0.57825E-01    0.64383E+04
    0.58993E-01    0.63518E+04
    0.60184E-01    0.62647E+04
    0.61400E-01    0.61758E+04
    0.62641E-01    0.60840E+04
    0.63906E-01    0.59881E+04
    0.65197E-01    0.58872E+04
    0.66514E-01    0.57802E+04
    0.67858E-01    0.56665E+04
    0.69229E-01    0.55456E+04
    0.70627E-01    0.54172E+04
    0.72054E-01    0.52813E+04
    0.73510E-01    0.51384E+04
    0.74994E-01    0.49891E+04
    0.76509E-01    0.48345E+04
    0.78055E-01    0.46757E+04
    0.79632E-01    0.45142E+04
    0.81241E-01    0.43513E+04
    0.82882E-01    0.41887E+04
    0.84556E-01    0.40277E+04
    0.86264E-01    0.38700E+04
    0.88007E-01    0.37169E+04
    0.89785E-01    0.35701E+04
    0.91598E-01    0.34310E+04
    0.93449E-01    0.33009E+04
    0.95337E-01    0.31809E+04
    0.97263E-01    0.30721E+04
    0.99227E-01    0.29748E+04
    0.10123E+00    0.28890E+04
    0.10328E+00    0.28143E+04
    0.10536E+00    0.27497E+04
    0.10749E+00    0.26935E+04
    0.10966E+00    0.26441E+04
    0.11188E+00    0.25992E+04
    0.11414E+00    0.25567E+04
    0.11644E+00    0.25144E+04
    0.11880E+00    0.24702E+04
    0.12120E+00    0.24222E+04
    0.12365E+00    0.23690E+04
    0.12614E+00    0.23093E+04
    0.12869E+00    0.22428E+04
    0.13129E+00    0.21695E+04
    0.13394E+00    0.20900E+04
    0.13665E+00    0.20056E+04
    0.13941E+00    0.19181E+04
    0.14223E+00    0.18296E+04
    0.14510E+00    0.17426E+04
    0.14803E+00    0.16596E+04
    0.15102E+00    0.15829E+04
    0.15407E+00    0.15143E+04
    0.15718E+00    0.14547E+04
    0.16036E+00    0.14044E+04
    0.16360E+00    0.13622E+04
    0.16690E+00    0.13270E+04
    0.17028E+00    0.12969E+04
    0.17371E+00    0.12698E+04
    0.17722E+00    0.12436E+04
    0.18080E+00    0.12159E+04
    0.18446E+00    0.11847E+04
    0.18818E+00    0.11485E+04
    0.19198E+00    0.11072E+04
    0.19586E+00    0.10618E+04
    0.19982E+00    0.10140E+04
    0.20386E+00    0.96569E+03
    0.20797E+00    0.91894E+03
    0.21218E+00    0.87561E+03
    0.21646E+00    0.83718E+03
    0.22083E+00    0.80437E+03
    0.22530E+00    0.77697E+03
    0.22985E+00    0.75389E+03
    0.23449E+00    0.73348E+03
    0.23923E+00    0.71390E+03
    0.24406E+00    0.69339E+03
    0.24899E+00    0.67067E+03
    0.25402E+00    0.64539E+03
    0.25915E+00    0.61810E+03
    0.26439E+00    0.58999E+03
    0.26973E+00    0.56249E+03
    0.27518E+00    0.53694E+03
    0.28074E+00    0.51425E+03
    0.28641E+00    0.49465E+03
    0.29219E+00    0.47758E+03
    0.29810E+00    0.46204E+03
    0.30412E+00    0.44686E+03
    0.31026E+00    0.43109E+03
    0.31653E+00    0.41431E+03
    0.32292E+00    0.39675E+03
    0.32945E+00    0.37916E+03
    0.33610E+00    0.36235E+03
    0.34289E+00    0.34697E+03
    0.34982E+00    0.33317E+03
    0.35689E+00    0.32066E+03
    0.36409E+00    0.30888E+03
    0.37145E+00    0.29725E+03
    0.37895E+00    0.28538E+03
    0.38661E+00    0.27334E+03
    0.39442E+00    0.26152E+03
    0.40239E+00    0.25028E+03
    0.41052E+00    0.23985E+03
    0.41881E+00    0.23022E+03
    0.42727E+00    0.22111E+03
    0.43590E+00    0.21224E+03
    0.44471E+00    0.20346E+03
    0.45369E+00    0.19479E+03
    0.46286E+00    0.18643E+03
    0.47221E+00    0.17853E+03
    0.48174E+00    0.17109E+03
    0.49148E+00    0.16403E+03
    0.50141E+00    0.15719E+03
    0.51153E+00    0.15053E+03
    0.52187E+00    0.14407E+03
    0.53241E+00    0.13788E+03
    0.54317E+00    0.13201E+03
    0.55414E+00    0.12641E+03
    0.56533E+00    0.12102E+03
    0.57675E+00    0.11582E+03
    0.58840E+00    0.11081E+03
    0.60029E+00    0.10601E+03
    0.61242E+00    0.10144E+03
    0.62479E+00    0.97051E+02
    0.63741E+00    0.92843E+02
    0.65029E+00    0.88805E+02
    0.66342E+00    0.84932E+02
    0.67683E+00    0.81218E+02
    0.69050E+00    0.77656E+02
    0.70445E+00    0.74242E+02
    0.71868E+00    0.70971E+02
    0.73320E+00    0.67837E+02
    0.74801E+00    0.64834E+02
    0.76312E+00    0.61959E+02
    0.77854E+00    0.59207E+02
    0.79426E+00    0.56572E+02
    0.81031E+00    0.54050E+02
    0.82668E+00    0.51636E+02
    0.84338E+00    0.49326E+02
    0.86041E+00    0.47115E+02
    0.87780E+00    0.44999E+02
    0.89553E+00    0.42975E+02
    0.91362E+00    0.41039E+02
    0.93208E+00    0.39186E+02
    0.95091E+00    0.37414E+02
    0.97011E+00    0.35719E+02
    0.98971E+00    0.34098E+02
    0.10097E+01    0.32547E+02
    0.10301E+01    0.31064E+02
    0.10509E+01    0.29647E+02
    0.10721E+01    0.28292E+02
    0.10938E+01    0.26996E+02
    0.11159E+01    0.25758E+02
    0.11384E+01    0.24575E+02
    0.11614E+01    0.23444E+02
    0.11849E+01    0.22364E+02
    0.12088E+01    0.21331E+02
    0.12333E+01    0.20345E+02
    0.12582E+01    0.19403E+02
    0.12836E+01    0.18504E+02
    0.13095E+01    0.17644E+02
    0.13360E+01    0.16824E+02
    0.13630E+01    0.16040E+02
    0.13905E+01    0.15292E+02
    0.14186E+01    0.14577E+02
    0.14472E+01    0.13896E+02
    0.14765E+01    0.13245E+02
    0.15063E+01    0.12623E+02
    0.15367E+01    0.12030E+02
    0.15678E+01    0.11464E+02
    0.15994E+01    0.10924E+02
    0.16318E+01    0.10409E+02
    0.16647E+01    0.99173E+01
    0.16984E+01    0.94483E+01
    0.17327E+01    0.90009E+01
    0.17677E+01    0.85741E+01
    0.18034E+01    0.81670E+01
    0.18398E+01    0.77787E+01
    0.18770E+01    0.74085E+01
    0.19149E+01    0.70554E+01
    0.19536E+01    0.67188E+01
    0.19930E+01    0.63978E+01
    0.20333E+01    0.60918E+01
    0.20744E+01    0.58000E+01
    0.21163E+01    0.55220E+01
    0.21590E+01    0.52569E+01
    0.22026E+01    0.50043E+01
    0.22471E+01    0.47635E+01
    0.22925E+01    0.45341E+01
    0.23388E+01    0.43154E+01
    0.23861E+01    0.41071E+01
    0.24343E+01    0.39086E+01
    0.24835E+01    0.37195E+01
    0.25336E+01    0.35394E+01
    0.25848E+01    0.33678E+01
    0.26370E+01    0.32043E+01
    0.26903E+01    0.30486E+01
    0.27447E+01    0.29003E+01
    0.28001E+01    0.27591E+01
    0.28567E+01    0.26246E+01
    0.29144E+01    0.24966E+01
    0.29733E+01    0.23747E+01
    0.30333E+01    0.22586E+01
    0.30946E+01    0.21481E+01
    0.31571E+01    0.20428E+01
    0.32209E+01    0.19427E+01
    0.32860E+01    0.18473E+01
    0.33523E+01    0.17566E+01
    0.34201E+01    0.16702E+01
    0.34892E+01    0.15880E+01
    0.35596E+01    0.15098E+01
    0.36316E+01    0.14354E+01
    0.37049E+01    0.13645E+01
    0.37798E+01    0.12971E+01
    0.38561E+01    0.12330E+01
    0.39340E+01    0.11720E+01
    0.40135E+01    0.11139E+01
    0.40946E+01    0.10587E+01
    0.41773E+01    0.10062E+01
    0.42617E+01    0.95624E+00
    0.43478E+01    0.90872E+00
    0.44356E+01    0.86352E+00
    0.45252E+01    0.82053E+00
    0.46166E+01    0.77965E+00
    0.47099E+01    0.74078E+00
    0.48050E+01    0.70381E+00
    0.49021E+01    0.66866E+00
    0.50011E+01    0.63524E+00
    0.51021E+01    0.60347E+00
    0.52052E+01    0.57326E+00
    0.53104E+01    0.54454E+00
    0.54176E+01    0.51724E+00
    0.55271E+01    0.49128E+00
    0.56387E+01    0.46661E+00
    0.57526E+01    0.44317E+00
    0.58689E+01    0.42088E+00
    0.59874E+01    0.39970E+00
    0.61084E+01    0.37957E+00
    0.62318E+01    0.36044E+00
    0.63577E+01    0.34226E+00
    0.64861E+01    0.32498E+00
    0.66171E+01    0.30857E+00
    0.67508E+01    0.29297E+00
    0.68872E+01    0.27815E+00
    0.70263E+01    0.26407E+00
    0.71682E+01    0.25070E+00
    0.73130E+01    0.23799E+00
    0.74608E+01    0.22592E+00
    0.76115E+01    0.21446E+00
    0.77653E+01    0.20356E+00
    0.79221E+01    0.19322E+00
    0.80822E+01    0.18339E+00
    0.82454E+01    0.17406E+00
    0.84120E+01    0.16520E+00
    0.85819E+01    0.15678E+00
    0.87553E+01    0.14879E+00
    0.89322E+01    0.14120E+00
    0.91126E+01    0.13399E+00
    0.92967E+01    0.12714E+00
    0.94845E+01    0.12064E+00
    0.96761E+01    0.11447E+00
    0.98716E+01    0.10862E+00
    0.10071E+02    0.10305E+00
    0.10274E+02    0.97773E-01
    0.10482E+02    0.92760E-01
    0.10694E+02    0.88002E-01
    0.10910E+02    0.83485E-01
    0.11130E+02    0.79197E-01
    0.11355E+02    0.75127E-01
    0.11584E+02    0.71264E-01
    0.11818E+02    0.67597E-01
    0.12057E+02    0.64117E-01
    0.12301E+02    0.60815E-01
    0.12549E+02    0.57681E-01
    0.12803E+02    0.54706E-01
    0.13061E+02    0.51884E-01
    0.13325E+02    0.49205E-01
    0.13594E+02    0.46664E-01
    0.13869E+02    0.44252E-01
    0.14149E+02    0.41964E-01
    0.14435E+02    0.39793E-01
    0.14727E+02    0.37733E-01
    0.15024E+02    0.35779E-01
    0.15328E+02    0.33924E-01
    0.15637E+02    0.32166E-01
    0.15953E+02    0.30497E-01
    0.16275E+02    0.28914E-01
    0.16604E+02    0.27413E-01
    0.16940E+02    0.25988E-01
    0.17282E+02    0.24637E-01
    0.17631E+02    0.23356E-01
    0.17987E+02    0.22141E-01
    0.18351E+02    0.20988E-01
    0.18721E+02    0.19895E-01
    0.19099E+02    0.18858E-01
    0.19485E+02    0.17874E-01
    0.19879E+02    0.16942E-01
    0.20280E+02    0.16058E-01
    0.20690E+02    0.15219E-01
    0.21108E+02    0.14424E-01
    0.21535E+02    0.13670E-01
    0.21970E+02    0.12955E-01
    0.22413E+02    0.12277E-01
    0.22866E+02    0.11634E-01
    0.23328E+02    0.11025E-01
    0.23799E+02    0.10447E-01
    0.24280E+02    0.98996E-02
    0.24771E+02    0.93803E-02
    0.25271E+02    0.88881E-02
    0.25782E+02    0.84214E-02
    0.26302E+02    0.79790E-02
    0.26834E+02    0.75596E-02
    0.27376E+02    0.71621E-02
    0.27929E+02    0.67854E-02
    0.28493E+02    0.64282E-02
    0.29069E+02    0.60897E-02
    0.29656E+02    0.57689E-02
    0.30255E+02    0.54648E-02
    0.30866E+02    0.51766E-02
    0.31490E+02    0.49035E-02
    0.32126E+02    0.46446E-02
    0.32775E+02    0.43993E-02
    0.33437E+02    0.41668E-02
    0.34112E+02    0.39466E-02
    0.34801E+02    0.37378E-02
    0.35504E+02    0.35400E-02
    0.36222E+02    0.33526E-02
    0.36953E+02    0.31750E-02
    0.37700E+02    0.30067E-02
    0.38462E+02    0.28472E-02
    0.39239E+02    0.26962E-02
    0.40031E+02    0.25531E-02
    0.40840E+02    0.24175E-02
    0.41665E+02    0.22890E-02
    0.42507E+02    0.21673E-02
    0.43365E+02    0.20520E-02
    0.44241E+02    0.19428E-02
    0.45135E+02    0.18393E-02
    0.46047E+02    0.17413E-02
    0.46977E+02    0.16485E-02
    0.47926E+02    0.15606E-02
    0.48894E+02    0.14773E-02
    0.49882E+02    0.13984E-02
    0.50890E+02    0.13237E-02
    0.51918E+02    0.12529E-02
    0.52966E+02    0.11859E-02
    0.54036E+02    0.11224E-02
    0.55128E+02    0.10623E-02
    0.56242E+02    0.10053E-02
    0.57378E+02    0.95142E-03
    0.58537E+02    0.90036E-03
    0.59720E+02    0.85201E-03
    0.60926E+02    0.80623E-03
    0.62157E+02    0.76287E-03
    0.63412E+02    0.72182E-03
    0.64693E+02    0.68296E-03
    0.66000E+02    0.64616E-03
    0.67334E+02    0.61131E-03
    0.68694E+02    0.57832E-03
    0.70082E+02    0.54709E-03
    0.71497E+02    0.51752E-03
    0.72942E+02    0.48953E-03
    0.74415E+02    0.46303E-03
    0.75918E+02    0.43795E-03
    0.77452E+02    0.41420E-03
    0.79017E+02    0.39172E-03
    0.80613E+02    0.37045E-03
    0.82241E+02    0.35031E-03
    0.83903E+02    0.33125E-03
    0.85598E+02    0.31320E-03
    0.87327E+02    0.29613E-03
    0.89091E+02    0.27997E-03
    0.90891E+02    0.26468E-03
    0.92727E+02    0.25020E-03
    0.94600E+02    0.23651E-03
    0.96511E+02    0.22354E-03
    0.98461E+02    0.21128E-03
    0.10045E+03    0.19968E-03
    0.10248E+03    0.18870E-03
    0.10455E+03    0.17831E-03
    0.10666E+03    0.16848E-03
    0.10882E+03    0.15918E-03
    0.11101E+03    0.15038E-03
    0.11326E+03    0.14206E-03
    0.11554E+03    0.13419E-03
    0.11788E+03    0.12674E-03
    0.12026E+03    0.11970E-03
    0.12269E+03    0.11303E-03
    0.12517E+03    0.10673E-03
    0.12770E+03    0.10077E-03
    0.13028E+03    0.95139E-04
    0.13291E+03    0.89810E-04
    0.13559E+03    0.84770E-04
    0.13833E+03    0.80005E-04
    0.14113E+03    0.75500E-04
    0.14398E+03    0.71241E-04
    0.14689E+03    0.67214E-04
    0.14985E+03    0.63407E-04
    0.15288E+03    0.59809E-04
    0.15597E+03    0.56407E-04
    0.15912E+03    0.53193E-04
    0.16233E+03    0.50155E-04
    0.16561E+03    0.47284E-04
    0.16896E+03    0.44572E-04
    0.17237E+03    0.42009E-04
    0.17585E+03    0.39587E-04
    0.17941E+03    0.37300E-04
    0.18303E+03    0.35139E-04
    0.18673E+03    0.33098E-04
    0.19050E+03    0.31170E-04
    0.19435E+03    0.29350E-04
    0.19828E+03    0.27631E-04
    0.20228E+03    0.26009E-04
    0.20637E+03    0.24477E-04
    0.21054E+03    0.23031E-04
    0.21479E+03    0.21667E-04
    0.21913E+03    0.20379E-04
    0.22356E+03    0.19164E-04
    0.22807E+03    0.18018E-04
    0.23268E+03    0.16937E-04
    0.23738E+03    0.15917E-04
    0.24217E+03    0.14956E-04
    0.24707E+03    0.14049E-04
    0.25206E+03    0.13195E-04
    0.25715E+03    0.12389E-04
    0.26234E+03    0.11630E-04
    0.26764E+03    0.10915E-04
    0.27305E+03    0.10242E-04
    0.27857E+03    0.96074E-05
    0.28419E+03    0.90103E-05
    0.28994E+03    0.84481E-05
    0.29579E+03    0.79191E-05
    0.30177E+03    0.74213E-05
    0.30786E+03    0.69530E-05
    0.31408E+03    0.65126E-05
    0.32043E+03    0.60985E-05
    0.32690E+03    0.57092E-05
    0.33351E+03    0.53435E-05
    0.34024E+03    0.49999E-05
    0.34712E+03    0.46772E-05
    0.35413E+03    0.43743E-05
    0.36128E+03    0.40900E-05
    0.36858E+03    0.38233E-05
    0.37603E+03    0.35731E-05
    0.38362E+03    0.33385E-05
    0.39137E+03    0.31185E-05
    0.39928E+03    0.29124E-05
    0.40734E+03    0.27193E-05
    0.41557E+03    0.25385E-05
    0.42397E+03    0.23693E-05
    0.43253E+03    0.22109E-05
    0.44127E+03    0.20628E-05
    0.45019E+03    0.19243E-05
    0.45928E+03    0.17949E-05
    0.46856E+03    0.16740E-05
    0.47802E+03    0.15610E-05
    0.48768E+03    0.14555E-05
    0.49753E+03    0.13571E-05
    0.50758E+03    0.12652E-05
    0.51784E+03    0.11795E-05
    0.52830E+03    0.10995E-05
    0.53897E+03    0.10250E-05
    0.54986E+03    0.95561E-06
    0.56097E+03    0.89093E-06
    0.57230E+03    0.83070E-06
    0.58386E+03    0.77462E-06
    0.59565E+03    0.72241E-06
    0.60769E+03    0.67382E-06
    0.61996E+03    0.62861E-06
    0.63249E+03    0.58654E-06
    0.64526E+03    0.54741E-06
    0.65830E+03    0.51102E-06
    0.67160E+03    0.47718E-06
    0.68516E+03    0.44571E-06
    0.69901E+03    0.41645E-06
    0.71313E+03    0.38925E-06
    0.72753E+03    0.36396E-06
    0.74223E+03    0.34045E-06
    0.75722E+03    0.31859E-06
    0.77252E+03    0.29827E-06
    0.78813E+03    0.27937E-06
    0.80405E+03    0.26177E-06
    0.82029E+03    0.24538E-06
    0.83686E+03    0.23009E-06
    0.85377E+03    0.21583E-06
    0.87101E+03    0.20252E-06
    0.88861E+03    0.19008E-06
    0.90656E+03    0.17845E-06
    0.92488E+03    0.16758E-06
    0.94356E+03    0.15739E-06
    0.96262E+03    0.14786E-06
    0.98207E+03    0.13892E-06
    0.10019E+04    0.13055E-06
    0.10221E+04    0.12269E-06
    0.10428E+04    0.11533E-06
    0.10639E+04    0.10841E-06
    0.10854E+04    0.10192E-06
    0.11073E+04    0.95823E-07
    0.11296E+04    0.90097E-07
    0.11525E+04    0.84716E-07
    0.11757E+04    0.79658E-07
